station,year,month,day,hour,date,rain,temp,rhum,msl,wdsp,wddir
DUBLIN AIRPORT,2017,1,11,19,2017-01-11T19:00:00Z,0,4,78,1014.6,19,260
DUBLIN AIRPORT,2017,1,11,20,2017-01-11T20:00:00Z,0,4,80,1014.8,16,260
DUBLIN AIRPORT,2017,1,11,21,2017-01-11T21:00:00Z,0,4,77,1014.4,17,260
DUBLIN AIRPORT,2017,1,11,22,2017-01-11T22:00:00Z,0,4.3,77,1014.3,17,250
DUBLIN AIRPORT,2017,1,11,23,2017-01-11T23:00:00Z,0,4.2,77,1013.9,17,250
DUBLIN AIRPORT,2017,1,12,0,2017-01-12T00:00:00Z,0,4.7,76,1013.3,17,250
DUBLIN AIRPORT,2017,1,12,1,2017-01-12T01:00:00Z,0,4.2,79,1012.7,16,250
DUBLIN AIRPORT,2017,1,12,2,2017-01-12T02:00:00Z,0,4.3,80,1011.7,16,250
DUBLIN AIRPORT,2017,1,12,3,2017-01-12T03:00:00Z,0,4.2,82,1011.1,14,250
DUBLIN AIRPORT,2017,1,12,4,2017-01-12T04:00:00Z,0,4.1,83,1010.3,13,250
DUBLIN AIRPORT,2017,1,12,5,2017-01-12T05:00:00Z,0,3.1,88,1009.5,16,260
DUBLIN AIRPORT,2017,1,12,6,2017-01-12T06:00:00Z,0.1,3.1,91,1008.5,12,250
DUBLIN AIRPORT,2017,1,12,7,2017-01-12T07:00:00Z,0.2,2.7,93,1007.5,13,260
DUBLIN AIRPORT,2017,1,12,8,2017-01-12T08:00:00Z,0.2,2.6,93,1006.5,11,260
DUBLIN AIRPORT,2017,1,12,9,2017-01-12T09:00:00Z,0.5,2.4,91,1005.7,11,250
DUBLIN AIRPORT,2017,1,12,10,2017-01-12T10:00:00Z,0,2.4,91,1005.3,13,240
DUBLIN AIRPORT,2017,1,12,11,2017-01-12T11:00:00Z,0,2.3,86,1005,15,240
DUBLIN AIRPORT,2017,1,12,12,2017-01-12T12:00:00Z,0,2.4,87,1003.9,14,250
DUBLIN AIRPORT,2017,1,12,13,2017-01-12T13:00:00Z,0,2.6,84,1002.9,15,260
DUBLIN AIRPORT,2017,1,12,14,2017-01-12T14:00:00Z,0,2.9,76,1002.3,16,270
DUBLIN AIRPORT,2017,1,12,15,2017-01-12T15:00:00Z,0,2.3,73,1001.7,17,280
DUBLIN AIRPORT,2017,1,12,16,2017-01-12T16:00:00Z,0,1.5,78,1001.5,15,270
DUBLIN AIRPORT,2017,1,12,17,2017-01-12T17:00:00Z,0,1.1,79,1000.8,16,270
DUBLIN AIRPORT,2017,1,12,18,2017-01-12T18:00:00Z,0,0.9,81,1000.9,19,260
DUBLIN AIRPORT,2017,1,12,19,2017-01-12T19:00:00Z,0.2,0.4,92,1000.7,18,260
DUBLIN AIRPORT,2017,1,12,20,2017-01-12T20:00:00Z,0,0.9,92,1000.1,18,250
DUBLIN AIRPORT,2017,1,12,21,2017-01-12T21:00:00Z,0,1.2,92,1001.8,17,290
DUBLIN AIRPORT,2017,1,12,22,2017-01-12T22:00:00Z,0,1.6,89,1004.5,19,310
DUBLIN AIRPORT,2017,1,12,23,2017-01-12T23:00:00Z,0.2,0.9,90,1006.9,20,330
DUBLIN AIRPORT,2017,1,13,0,2017-01-13T00:00:00Z,0.2,0.5,92,1008.6,17,320
DUBLIN AIRPORT,2017,1,13,1,2017-01-13T01:00:00Z,0,0.3,90,1010,13,280
DUBLIN AIRPORT,2017,1,13,2,2017-01-13T02:00:00Z,0.1,0.2,90,1011.3,17,280
DUBLIN AIRPORT,2017,1,13,3,2017-01-13T03:00:00Z,0,0.3,88,1012,14,270
DUBLIN AIRPORT,2017,1,13,4,2017-01-13T04:00:00Z,0,0.4,82,1012.8,15,280
DUBLIN AIRPORT,2017,1,13,5,2017-01-13T05:00:00Z,0,0.3,84,1013.4,15,270
DUBLIN AIRPORT,2017,1,13,6,2017-01-13T06:00:00Z,0,0.1,86,1014.4,15,270
DUBLIN AIRPORT,2017,1,13,7,2017-01-13T07:00:00Z,0,0.2,82,1015.2,17,270
DUBLIN AIRPORT,2017,1,13,8,2017-01-13T08:00:00Z,0,0.4,78,1015.7,18,270
DUBLIN AIRPORT,2017,1,13,9,2017-01-13T09:00:00Z,0,0.1,82,1017.2,15,270
DUBLIN AIRPORT,2017,1,13,10,2017-01-13T10:00:00Z,0,0.6,82,1017.9,15,270
DUBLIN AIRPORT,2017,1,13,11,2017-01-13T11:00:00Z,0,1.5,78,1018.6,17,270
DUBLIN AIRPORT,2017,1,13,12,2017-01-13T12:00:00Z,0,2.2,77,1019,17,280
DUBLIN AIRPORT,2017,1,13,13,2017-01-13T13:00:00Z,0,2.9,76,1019.1,16,290
DUBLIN AIRPORT,2017,1,13,14,2017-01-13T14:00:00Z,0,3.2,73,1019.7,14,290
DUBLIN AIRPORT,2017,1,13,15,2017-01-13T15:00:00Z,0,2.9,79,1020,14,290
DUBLIN AIRPORT,2017,1,13,16,2017-01-13T16:00:00Z,0,2,85,1020.2,13,280
DUBLIN AIRPORT,2017,1,13,17,2017-01-13T17:00:00Z,0,1.5,87,1020.5,12,270
DUBLIN AIRPORT,2017,1,13,18,2017-01-13T18:00:00Z,0,1.2,87,1020.6,12,270
DUBLIN AIRPORT,2017,1,13,19,2017-01-13T19:00:00Z,0,0.9,90,1020.6,13,270
DUBLIN AIRPORT,2017,1,13,20,2017-01-13T20:00:00Z,0,1.1,90,1021.1,14,270
DUBLIN AIRPORT,2017,1,13,21,2017-01-13T21:00:00Z,0,0.7,92,1021.1,14,260
DUBLIN AIRPORT,2017,1,13,22,2017-01-13T22:00:00Z,0,0.5,92,1021.3,16,260
DUBLIN AIRPORT,2017,1,13,23,2017-01-13T23:00:00Z,0,1,90,1021.4,14,260
DUBLIN AIRPORT,2017,1,14,0,2017-01-14T00:00:00Z,0,0.8,92,1021.9,13,250
DUBLIN AIRPORT,2017,1,14,1,2017-01-14T01:00:00Z,0,0.9,92,1022,13,250
DUBLIN AIRPORT,2017,1,14,2,2017-01-14T02:00:00Z,0,0.9,92,1022.2,13,250
DUBLIN AIRPORT,2017,1,14,3,2017-01-14T03:00:00Z,0,1.1,92,1022,12,260
DUBLIN AIRPORT,2017,1,14,4,2017-01-14T04:00:00Z,0,1,94,1022.4,14,260
DUBLIN AIRPORT,2017,1,14,5,2017-01-14T05:00:00Z,0,1.3,92,1022.3,14,260
DUBLIN AIRPORT,2017,1,14,6,2017-01-14T06:00:00Z,0,1.3,92,1022.3,14,260
DUBLIN AIRPORT,2017,1,14,7,2017-01-14T07:00:00Z,0,1.9,91,1022.1,16,270
DUBLIN AIRPORT,2017,1,14,8,2017-01-14T08:00:00Z,0,1.9,91,1022.5,15,260
DUBLIN AIRPORT,2017,1,14,9,2017-01-14T09:00:00Z,0,2.4,91,1023,15,260
DUBLIN AIRPORT,2017,1,14,10,2017-01-14T10:00:00Z,0,3,91,1023.4,15,260
DUBLIN AIRPORT,2017,1,14,11,2017-01-14T11:00:00Z,0,4.2,90,1023.6,16,260
DUBLIN AIRPORT,2017,1,14,12,2017-01-14T12:00:00Z,0,5.7,88,1023.9,17,270
DUBLIN AIRPORT,2017,1,14,13,2017-01-14T13:00:00Z,0,5.7,91,1024,16,280
DUBLIN AIRPORT,2017,1,14,14,2017-01-14T14:00:00Z,0,6.2,89,1024.4,14,280
DUBLIN AIRPORT,2017,1,14,15,2017-01-14T15:00:00Z,0,6.6,90,1024.8,14,280
DUBLIN AIRPORT,2017,1,14,16,2017-01-14T16:00:00Z,0,5.9,89,1024.7,13,290
DUBLIN AIRPORT,2017,1,14,17,2017-01-14T17:00:00Z,0,5.5,87,1025.3,11,280
DUBLIN AIRPORT,2017,1,14,18,2017-01-14T18:00:00Z,0,5.5,89,1025.8,10,280
DUBLIN AIRPORT,2017,1,14,19,2017-01-14T19:00:00Z,0,4.9,89,1025.9,11,270
DUBLIN AIRPORT,2017,1,14,20,2017-01-14T20:00:00Z,0,4.7,89,1025.9,11,270
DUBLIN AIRPORT,2017,1,14,21,2017-01-14T21:00:00Z,0,4.5,90,1025.9,10,260
DUBLIN AIRPORT,2017,1,14,22,2017-01-14T22:00:00Z,0,4.6,92,1026,10,260
DUBLIN AIRPORT,2017,1,14,23,2017-01-14T23:00:00Z,0,4.7,90,1025.8,10,250
DUBLIN AIRPORT,2017,1,15,0,2017-01-15T00:00:00Z,0,5.3,89,1025.1,15,260
DUBLIN AIRPORT,2017,1,15,1,2017-01-15T01:00:00Z,0,5.3,92,1025,18,260
DUBLIN AIRPORT,2017,1,15,2,2017-01-15T02:00:00Z,0,5.7,91,1024.7,18,260
DUBLIN AIRPORT,2017,1,15,3,2017-01-15T03:00:00Z,0,6.3,86,1024.8,18,260
DUBLIN AIRPORT,2017,1,15,4,2017-01-15T04:00:00Z,0,6.1,89,1024.8,17,250
DUBLIN AIRPORT,2017,1,15,5,2017-01-15T05:00:00Z,0,6.7,90,1024.6,14,250
DUBLIN AIRPORT,2017,1,15,6,2017-01-15T06:00:00Z,0,7,94,1024.6,19,260
DUBLIN AIRPORT,2017,1,15,7,2017-01-15T07:00:00Z,0,7.3,94,1024.5,19,260
DUBLIN AIRPORT,2017,1,15,8,2017-01-15T08:00:00Z,0,8,92,1024.8,20,260
DUBLIN AIRPORT,2017,1,15,9,2017-01-15T09:00:00Z,0,8.2,92,1024.8,19,260
DUBLIN AIRPORT,2017,1,15,10,2017-01-15T10:00:00Z,0,8.6,92,1025.1,18,260
DUBLIN AIRPORT,2017,1,15,11,2017-01-15T11:00:00Z,0,9,90,1025.3,17,270
DUBLIN AIRPORT,2017,1,15,12,2017-01-15T12:00:00Z,0,9.5,87,1025.3,18,280
DUBLIN AIRPORT,2017,1,15,13,2017-01-15T13:00:00Z,0,9.8,89,1025.7,16,290
DUBLIN AIRPORT,2017,1,15,14,2017-01-15T14:00:00Z,0,9.7,92,1025.8,15,280
DUBLIN AIRPORT,2017,1,15,15,2017-01-15T15:00:00Z,0,10,90,1026.1,13,290
DUBLIN AIRPORT,2017,1,15,16,2017-01-15T16:00:00Z,0,9.8,91,1026.3,13,290
DUBLIN AIRPORT,2017,1,15,17,2017-01-15T17:00:00Z,0,9.6,93,1026.7,13,280
DUBLIN AIRPORT,2017,1,15,18,2017-01-15T18:00:00Z,0,9.6,93,1027,12,270
DUBLIN AIRPORT,2017,1,15,19,2017-01-15T19:00:00Z,0,9.3,96,1026.9,14,270
DUBLIN AIRPORT,2017,1,15,20,2017-01-15T20:00:00Z,0,9.4,93,1027.4,14,280
DUBLIN AIRPORT,2017,1,15,21,2017-01-15T21:00:00Z,0,9.5,93,1027.8,12,280
DUBLIN AIRPORT,2017,1,15,22,2017-01-15T22:00:00Z,0,9.4,92,1028.1,13,280
DUBLIN AIRPORT,2017,1,15,23,2017-01-15T23:00:00Z,0,9.3,93,1028.3,13,280
DUBLIN AIRPORT,2017,1,16,0,2017-01-16T00:00:00Z,0,9.1,92,1028.4,14,280
DUBLIN AIRPORT,2017,1,16,1,2017-01-16T01:00:00Z,0,8.8,89,1028.6,13,290
DUBLIN AIRPORT,2017,1,16,2,2017-01-16T02:00:00Z,0,8.6,89,1028.8,16,280
DUBLIN AIRPORT,2017,1,16,3,2017-01-16T03:00:00Z,0,8.7,88,1029.1,12,290
DUBLIN AIRPORT,2017,1,16,4,2017-01-16T04:00:00Z,0,8.7,88,1029,11,280
DUBLIN AIRPORT,2017,1,16,5,2017-01-16T05:00:00Z,0,8.3,93,1029.1,11,280
DUBLIN AIRPORT,2017,1,16,6,2017-01-16T06:00:00Z,0,8,96,1029.3,8,280
DUBLIN AIRPORT,2017,1,16,7,2017-01-16T07:00:00Z,0,7.9,96,1029.5,9,270
DUBLIN AIRPORT,2017,1,16,8,2017-01-16T08:00:00Z,0,7.9,96,1029.9,9,270
DUBLIN AIRPORT,2017,1,16,9,2017-01-16T09:00:00Z,0,8,94,1030,9,270
DUBLIN AIRPORT,2017,1,16,10,2017-01-16T10:00:00Z,0,8.3,94,1030.3,8,270
DUBLIN AIRPORT,2017,1,16,11,2017-01-16T11:00:00Z,0,8.7,94,1030.3,9,270
DUBLIN AIRPORT,2017,1,16,12,2017-01-16T12:00:00Z,0,9.3,91,1029.8,7,280
DUBLIN AIRPORT,2017,1,16,13,2017-01-16T13:00:00Z,0,9.7,86,1029.6,5,280
DUBLIN AIRPORT,2017,1,16,14,2017-01-16T14:00:00Z,0,9.7,88,1029.7,7,280
DUBLIN AIRPORT,2017,1,16,15,2017-01-16T15:00:00Z,0,9.4,91,1029.9,6,290
DUBLIN AIRPORT,2017,1,16,16,2017-01-16T16:00:00Z,0,8.7,92,1030.1,6,290
DUBLIN AIRPORT,2017,1,16,17,2017-01-16T17:00:00Z,0,8.6,94,1030.4,5,290
DUBLIN AIRPORT,2017,1,16,18,2017-01-16T18:00:00Z,0,8.6,96,1030.5,5,280
DUBLIN AIRPORT,2017,1,16,19,2017-01-16T19:00:00Z,0,8.8,96,1030.8,5,270
DUBLIN AIRPORT,2017,1,16,20,2017-01-16T20:00:00Z,0,8.6,97,1031.1,4,240
DUBLIN AIRPORT,2017,1,16,21,2017-01-16T21:00:00Z,0,8.8,96,1031.2,4,240
DUBLIN AIRPORT,2017,1,16,22,2017-01-16T22:00:00Z,0,9.1,95,1031.2,6,250
DUBLIN AIRPORT,2017,1,16,23,2017-01-16T23:00:00Z,0,9.2,95,1031.6,7,260
DUBLIN AIRPORT,2017,1,17,0,2017-01-17T00:00:00Z,0,9.1,95,1031.7,6,250
DUBLIN AIRPORT,2017,1,17,1,2017-01-17T01:00:00Z,0,9.1,95,1031.7,7,250
DUBLIN AIRPORT,2017,1,17,2,2017-01-17T02:00:00Z,0,8.9,96,1032,6,240
DUBLIN AIRPORT,2017,1,17,3,2017-01-17T03:00:00Z,0,8.9,96,1032,7,250
DUBLIN AIRPORT,2017,1,17,4,2017-01-17T04:00:00Z,0,8.8,96,1032.1,5,260
DUBLIN AIRPORT,2017,1,17,5,2017-01-17T05:00:00Z,0,8.9,95,1032.2,6,240
DUBLIN AIRPORT,2017,1,17,6,2017-01-17T06:00:00Z,0,8.5,96,1032.3,6,240
DUBLIN AIRPORT,2017,1,17,7,2017-01-17T07:00:00Z,0,8.4,97,1032.3,9,250
DUBLIN AIRPORT,2017,1,17,8,2017-01-17T08:00:00Z,0,8.3,96,1032.9,9,260
DUBLIN AIRPORT,2017,1,17,9,2017-01-17T09:00:00Z,0,8.3,94,1033.5,7,260
DUBLIN AIRPORT,2017,1,17,10,2017-01-17T10:00:00Z,0,8.4,94,1034,6,260
DUBLIN AIRPORT,2017,1,17,11,2017-01-17T11:00:00Z,0,9.1,93,1034.3,5,260
DUBLIN AIRPORT,2017,1,17,12,2017-01-17T12:00:00Z,0,9.4,92,1034.3,4,230
DUBLIN AIRPORT,2017,1,17,13,2017-01-17T13:00:00Z,0,9.6,93,1034.1,3,220
DUBLIN AIRPORT,2017,1,17,14,2017-01-17T14:00:00Z,0,9.9,92,1033.9,2,190
DUBLIN AIRPORT,2017,1,17,15,2017-01-17T15:00:00Z,0,9.6,93,1033.8,3,160
DUBLIN AIRPORT,2017,1,17,16,2017-01-17T16:00:00Z,0,9.3,93,1034,2,150
DUBLIN AIRPORT,2017,1,17,17,2017-01-17T17:00:00Z,0.1,8.8,93,1034.2,4,210
DUBLIN AIRPORT,2017,1,17,18,2017-01-17T18:00:00Z,0,8.6,94,1034.5,4,230
DUBLIN AIRPORT,2017,1,17,19,2017-01-17T19:00:00Z,0,8.8,90,1034.9,3,240
DUBLIN AIRPORT,2017,1,17,20,2017-01-17T20:00:00Z,0,8.6,90,1034.9,4,240
DUBLIN AIRPORT,2017,1,17,21,2017-01-17T21:00:00Z,0,8.6,92,1035.2,3,180
DUBLIN AIRPORT,2017,1,17,22,2017-01-17T22:00:00Z,0,8.3,89,1035.3,3,170
DUBLIN AIRPORT,2017,1,17,23,2017-01-17T23:00:00Z,0,8.2,86,1035.3,5,190
DUBLIN AIRPORT,2017,1,18,0,2017-01-18T00:00:00Z,0,7.9,83,1035.4,5,210
DUBLIN AIRPORT,2017,1,18,1,2017-01-18T01:00:00Z,0,7.6,79,1035.5,5,220
DUBLIN AIRPORT,2017,1,18,2,2017-01-18T02:00:00Z,0,7.5,79,1035.6,6,220
DUBLIN AIRPORT,2017,1,18,3,2017-01-18T03:00:00Z,0,7.4,79,1035.8,6,210
DUBLIN AIRPORT,2017,1,18,4,2017-01-18T04:00:00Z,0,7.2,78,1035.5,4,170
DUBLIN AIRPORT,2017,1,18,5,2017-01-18T05:00:00Z,0,7.4,76,1035.5,5,180
DUBLIN AIRPORT,2017,1,18,6,2017-01-18T06:00:00Z,0,7.3,77,1035.6,5,180
DUBLIN AIRPORT,2017,1,18,7,2017-01-18T07:00:00Z,0,7.2,78,1035.7,3,170
DUBLIN AIRPORT,2017,1,18,8,2017-01-18T08:00:00Z,0,7.5,77,1036.2,3,190
DUBLIN AIRPORT,2017,1,18,9,2017-01-18T09:00:00Z,0,7.8,78,1036.9,3,180
DUBLIN AIRPORT,2017,1,18,10,2017-01-18T10:00:00Z,0,8.4,75,1036.9,4,170
DUBLIN AIRPORT,2017,1,18,11,2017-01-18T11:00:00Z,0,8.6,80,1037.1,6,200
DUBLIN AIRPORT,2017,1,18,12,2017-01-18T12:00:00Z,0,8.6,82,1037,6,190
DUBLIN AIRPORT,2017,1,18,13,2017-01-18T13:00:00Z,0,9.1,77,1036.7,5,200
DUBLIN AIRPORT,2017,1,18,14,2017-01-18T14:00:00Z,0,9.3,72,1036.4,5,230
DUBLIN AIRPORT,2017,1,18,15,2017-01-18T15:00:00Z,0,9.4,71,1036.5,5,220
DUBLIN AIRPORT,2017,1,18,16,2017-01-18T16:00:00Z,0,9.1,73,1036.6,6,190
DUBLIN AIRPORT,2017,1,18,17,2017-01-18T17:00:00Z,0,8.7,74,1036.8,6,200
DUBLIN AIRPORT,2017,1,18,18,2017-01-18T18:00:00Z,0,8.5,75,1037,6,200
DUBLIN AIRPORT,2017,1,18,19,2017-01-18T19:00:00Z,0,8.4,75,1037.3,6,200
DUBLIN AIRPORT,2017,1,18,20,2017-01-18T20:00:00Z,0,8.4,75,1037.4,6,200
DUBLIN AIRPORT,2017,1,18,21,2017-01-18T21:00:00Z,0,8.1,76,1037.6,5,200
DUBLIN AIRPORT,2017,1,18,22,2017-01-18T22:00:00Z,0,8,75,1037.7,6,210
DUBLIN AIRPORT,2017,1,18,23,2017-01-18T23:00:00Z,0,7.4,86,1037.9,5,220
DUBLIN AIRPORT,2017,1,19,0,2017-01-19T00:00:00Z,0,7,88,1037.8,4,230
DUBLIN AIRPORT,2017,1,19,1,2017-01-19T01:00:00Z,0,7.1,87,1037.5,4,230
DUBLIN AIRPORT,2017,1,19,2,2017-01-19T02:00:00Z,0,7.4,80,1037.5,5,210
DUBLIN AIRPORT,2017,1,19,3,2017-01-19T03:00:00Z,0,7.2,83,1037.3,5,210
DUBLIN AIRPORT,2017,1,19,4,2017-01-19T04:00:00Z,0,7.2,81,1037.3,5,230
DUBLIN AIRPORT,2017,1,19,5,2017-01-19T05:00:00Z,0,7.3,81,1037.4,4,220
DUBLIN AIRPORT,2017,1,19,6,2017-01-19T06:00:00Z,0,7.2,81,1037.1,3,220
DUBLIN AIRPORT,2017,1,19,7,2017-01-19T07:00:00Z,0,7.2,80,1037.3,4,210
DUBLIN AIRPORT,2017,1,19,8,2017-01-19T08:00:00Z,0,7.1,81,1037.8,4,210
DUBLIN AIRPORT,2017,1,19,9,2017-01-19T09:00:00Z,0,7.2,80,1038.1,3,200
DUBLIN AIRPORT,2017,1,19,10,2017-01-19T10:00:00Z,0,7.1,81,1038.2,4,170
DUBLIN AIRPORT,2017,1,19,11,2017-01-19T11:00:00Z,0,7.3,81,1038.1,3,150
DUBLIN AIRPORT,2017,1,19,12,2017-01-19T12:00:00Z,0,7.5,81,1037.7,1,160
DUBLIN AIRPORT,2017,1,19,13,2017-01-19T13:00:00Z,0,7.5,81,1037.3,1,170
DUBLIN AIRPORT,2017,1,19,14,2017-01-19T14:00:00Z,0,7.4,84,1036.9,4,140
DUBLIN AIRPORT,2017,1,19,15,2017-01-19T15:00:00Z,0,7.2,85,1036.6,4,140
DUBLIN AIRPORT,2017,1,19,16,2017-01-19T16:00:00Z,0,7,87,1036.5,4,120
DUBLIN AIRPORT,2017,1,19,17,2017-01-19T17:00:00Z,0,7.5,81,1036.2,5,140
DUBLIN AIRPORT,2017,1,19,18,2017-01-19T18:00:00Z,0,7.3,83,1036.2,6,130
DUBLIN AIRPORT,2017,1,19,19,2017-01-19T19:00:00Z,0,7.1,83,1036.3,5,140
DUBLIN AIRPORT,2017,1,19,20,2017-01-19T20:00:00Z,0,7.2,84,1036.5,5,160
DUBLIN AIRPORT,2017,1,19,21,2017-01-19T21:00:00Z,0,7.1,85,1036.4,3,170
DUBLIN AIRPORT,2017,1,19,22,2017-01-19T22:00:00Z,0,7,85,1036.2,3,170
DUBLIN AIRPORT,2017,1,19,23,2017-01-19T23:00:00Z,0,6.8,91,1036.2,3,140
DUBLIN AIRPORT,2017,1,20,0,2017-01-20T00:00:00Z,0,6.4,97,1035.6,3,130
DUBLIN AIRPORT,2017,1,20,1,2017-01-20T01:00:00Z,0.1,6.7,97,1035.2,4,110
DUBLIN AIRPORT,2017,1,20,2,2017-01-20T02:00:00Z,0,6.9,90,1034.9,5,120
DUBLIN AIRPORT,2017,1,20,3,2017-01-20T03:00:00Z,0,6.9,90,1034.6,6,110
DUBLIN AIRPORT,2017,1,20,4,2017-01-20T04:00:00Z,0,6.5,92,1034.4,8,140
DUBLIN AIRPORT,2017,1,20,5,2017-01-20T05:00:00Z,0,6.5,91,1034.2,7,140
DUBLIN AIRPORT,2017,1,20,6,2017-01-20T06:00:00Z,0,6.4,92,1033.8,6,100
DUBLIN AIRPORT,2017,1,20,7,2017-01-20T07:00:00Z,0,6.5,92,1033.6,7,110
DUBLIN AIRPORT,2017,1,20,8,2017-01-20T08:00:00Z,0,6.5,89,1033.6,7,130
DUBLIN AIRPORT,2017,1,20,9,2017-01-20T09:00:00Z,0,6.4,88,1033.7,7,120
DUBLIN AIRPORT,2017,1,20,10,2017-01-20T10:00:00Z,0,6.7,79,1033.7,6,150
DUBLIN AIRPORT,2017,1,20,11,2017-01-20T11:00:00Z,0,7,74,1033.6,7,150
DUBLIN AIRPORT,2017,1,20,12,2017-01-20T12:00:00Z,0,7.1,73,1033.1,8,150
DUBLIN AIRPORT,2017,1,20,13,2017-01-20T13:00:00Z,0,8.1,71,1032.4,9,140
DUBLIN AIRPORT,2017,1,20,14,2017-01-20T14:00:00Z,0,8.1,68,1031.9,10,140
DUBLIN AIRPORT,2017,1,20,15,2017-01-20T15:00:00Z,0,7.5,69,1031.7,9,130
DUBLIN AIRPORT,2017,1,20,16,2017-01-20T16:00:00Z,0,6.7,78,1031.5,10,120
DUBLIN AIRPORT,2017,1,20,17,2017-01-20T17:00:00Z,0,5.5,77,1031.6,6,130
DUBLIN AIRPORT,2017,1,20,18,2017-01-20T18:00:00Z,0,5.1,67,1031.4,6,120
DUBLIN AIRPORT,2017,1,20,19,2017-01-20T19:00:00Z,0,4.2,67,1031.2,7,110
DUBLIN AIRPORT,2017,1,20,20,2017-01-20T20:00:00Z,0,4,78,1031.1,9,110
DUBLIN AIRPORT,2017,1,20,21,2017-01-20T21:00:00Z,0,1.7,93,1030.8,9,110
DUBLIN AIRPORT,2017,1,20,22,2017-01-20T22:00:00Z,0,2.6,91,1030.5,10,110
DUBLIN AIRPORT,2017,1,20,23,2017-01-20T23:00:00Z,0,3.4,65,1030.4,5,150
DUBLIN AIRPORT,2017,1,21,0,2017-01-21T00:00:00Z,0,3.3,63,1030,6,150
DUBLIN AIRPORT,2017,1,21,1,2017-01-21T01:00:00Z,0,3.3,69,1029.9,7,160
DUBLIN AIRPORT,2017,1,21,2,2017-01-21T02:00:00Z,0,3,69,1029.3,4,150
DUBLIN AIRPORT,2017,1,21,3,2017-01-21T03:00:00Z,0,-1.9,84,1029.3,2,120
DUBLIN AIRPORT,2017,1,21,4,2017-01-21T04:00:00Z,0,2,73,1028.8,3,180
DUBLIN AIRPORT,2017,1,21,5,2017-01-21T05:00:00Z,0,0.1,80,1028.4,2,190
DUBLIN AIRPORT,2017,1,21,6,2017-01-21T06:00:00Z,0,-3.1,86,1028.2,2,200
DUBLIN AIRPORT,2017,1,21,7,2017-01-21T07:00:00Z,0,-3.8,90,1027.8,1,170
DUBLIN AIRPORT,2017,1,21,8,2017-01-21T08:00:00Z,0,-4,95,1027.8,4,150
DUBLIN AIRPORT,2017,1,21,9,2017-01-21T09:00:00Z,0,-4,92,1028,4,180
DUBLIN AIRPORT,2017,1,21,10,2017-01-21T10:00:00Z,0,-0.9,89,1027.9,4,190
DUBLIN AIRPORT,2017,1,21,11,2017-01-21T11:00:00Z,0,2.3,77,1027.4,4,200
DUBLIN AIRPORT,2017,1,21,12,2017-01-21T12:00:00Z,0,3.6,75,1027,5,160
DUBLIN AIRPORT,2017,1,21,13,2017-01-21T13:00:00Z,0,4,74,1026.4,8,170
DUBLIN AIRPORT,2017,1,21,14,2017-01-21T14:00:00Z,0,3.9,67,1025.9,8,180
DUBLIN AIRPORT,2017,1,21,15,2017-01-21T15:00:00Z,0,4,69,1025.4,4,150
DUBLIN AIRPORT,2017,1,21,16,2017-01-21T16:00:00Z,0,3.4,68,1025.1,4,150
DUBLIN AIRPORT,2017,1,21,17,2017-01-21T17:00:00Z,0,0.2,80,1025.2,1,160
DUBLIN AIRPORT,2017,1,21,18,2017-01-21T18:00:00Z,0,-0.1,88,1025,1,80
DUBLIN AIRPORT,2017,1,21,19,2017-01-21T19:00:00Z,0,0.6,82,1025,2,240
DUBLIN AIRPORT,2017,1,21,20,2017-01-21T20:00:00Z,0,-2.2,89,1024.8,1,240
DUBLIN AIRPORT,2017,1,21,21,2017-01-21T21:00:00Z,0,-2.4,93,1024.6,1,10
DUBLIN AIRPORT,2017,1,21,22,2017-01-21T22:00:00Z,0,-3,93,1024.1,1,280
DUBLIN AIRPORT,2017,1,21,23,2017-01-21T23:00:00Z,0,0.9,86,1023.8,1,240
DUBLIN AIRPORT,2017,1,22,0,2017-01-22T00:00:00Z,0,0.2,90,1023.4,1,250
DUBLIN AIRPORT,2017,1,22,1,2017-01-22T01:00:00Z,0,0.2,92,1023.1,2,120
DUBLIN AIRPORT,2017,1,22,2,2017-01-22T02:00:00Z,0,0.6,90,1022.7,2,210
DUBLIN AIRPORT,2017,1,22,3,2017-01-22T03:00:00Z,0,0.7,90,1022.5,3,160
DUBLIN AIRPORT,2017,1,22,4,2017-01-22T04:00:00Z,0,0.8,90,1022.4,3,160
DUBLIN AIRPORT,2017,1,22,5,2017-01-22T05:00:00Z,0,1.3,87,1022.3,3,120
DUBLIN AIRPORT,2017,1,22,6,2017-01-22T06:00:00Z,0,1.6,81,1022.4,3,240
DUBLIN AIRPORT,2017,1,22,7,2017-01-22T07:00:00Z,0,0.7,88,1022.4,3,340
DUBLIN AIRPORT,2017,1,22,8,2017-01-22T08:00:00Z,0,0.7,86,1023.1,3,350
DUBLIN AIRPORT,2017,1,22,9,2017-01-22T09:00:00Z,0,1.2,85,1023.6,3,40
DUBLIN AIRPORT,2017,1,22,10,2017-01-22T10:00:00Z,0,1.8,87,1024.1,2,320
DUBLIN AIRPORT,2017,1,22,11,2017-01-22T11:00:00Z,0,2.6,82,1024.2,3,340
DUBLIN AIRPORT,2017,1,22,12,2017-01-22T12:00:00Z,0,3.5,75,1024.2,2,10
DUBLIN AIRPORT,2017,1,22,13,2017-01-22T13:00:00Z,0,4.4,65,1024.1,2,30
